w32047800,residential,Via Bruno Buozzi,,,,"4",10.9366872480722,44.6561722053603
w32047800,residential,Via Bruno Buozzi,,,,"3",10.9364317276647,44.6559094543086
w32047800,residential,Via Bruno Buozzi,,,,"2",10.9361800966824,44.6556447963642
w32047800,residential,Via Bruno Buozzi,,,,"1",10.9359284657001,44.655380137212
w32047804,residential,Strada Attiraglio,,,,"1",10.9348411574527,44.6552523599592
w32056569,residential,Via Giulio Benassi,,,,"16",10.9264876952513,44.6576070651027
w32056569,residential,Via Giulio Benassi,,,,"15",10.9268400431561,44.6577849361918
w32056569,residential,Via Giulio Benassi,,,,"14",10.9266493722858,44.6580719574062
w32056569,residential,Via Giulio Benassi,,,,"13",10.926435135623,44.658350790562
w32056569,residential,Via Giulio Benassi,,,,"12",10.9260269673044,44.6582451157903
w32056569,residential,Via Giulio Benassi,,,,"11",10.9256259154207,44.6581012617304
w35847026,residential,Via Giovan Battista Spaccini,,,,"1",10.9359396058748,44.6551729312135
w35847026,residential,Via Giovan Battista Spaccini,,,,"2",10.9357786015965,44.6549438167442
w35847026,residential,Via Giovan Battista Spaccini,,,,"3",10.9355777016995,44.6546580490263
w35847068,residential,Strada Attiraglio,,,,"2",10.9350990746973,44.6552508833767
w35847068,residential,Strada Attiraglio,,,,"3",10.9355474479995,44.6552624669461
w35847068,residential,Strada Attiraglio,,,,"4",10.9359963860606,44.6552692058059
w35847131,residential,Strada dell'Attiraglio,"2",,,"10",10.9343054101417,44.655021903996
w35847131,residential,Strada dell'Attiraglio,"2",,,"11",10.9340314221392,44.6547687264545
w35847131,residential,Strada dell'Attiraglio,"2",,,"12",10.9337581364125,44.654515162681
w35847131,residential,Strada dell'Attiraglio,"2",,,"13",10.9334848506859,44.6542615977988
w35847142,residential,Strada Attiraglio,,,,"9",10.9349946889983,44.6553258314522
w35978053,residential,Via Rubes Triva,,,,"4",10.9339101162782,44.6588769201537
w35978053,residential,Via Rubes Triva,,,,"3",10.9336545182652,44.6586142062874
w35978053,residential,Via Rubes Triva,,,,"2",10.9333987550617,44.6583515729272
w35978053,residential,Via Rubes Triva,,,,"1",10.9331415442618,44.658089654302
w35978087,unclassified,Stradello Soratore,"1",,,"1",10.9302758849231,44.6584026463552
w35978087,unclassified,Stradello Soratore,"1",,,"11",10.9306096692274,44.6586157876915
w35978087,unclassified,Stradello Soratore,"1",,,"10",10.930954842869,44.6588202158052
w35978087,unclassified,Stradello Soratore,"1",,,"9",10.9312792159082,44.6590404535676
